Time [s],TL_CLK,TL_IN_RDY,TL_IN_DATA,TL_IN_VAL,TL_OUT_VAL,TL_OUT_DATA,TL_OUT_RDY
6.328768313,1,1,0,0,0,0,1
6.329268375,0,1,0,0,0,0,1
6.329768375,1,1,0,0,0,0,1
6.330268438,0,1,0,0,0,0,1
6.330768437,1,1,0,0,0,0,1
6.331268438,0,1,0,0,0,0,1
6.331768500,1,1,0,0,0,0,1
6.332268500,0,1,0,0,0,0,1
6.332768563,1,1,0,0,0,0,1
6.333268562,0,1,0,0,0,0,1
6.333768625,1,1,0,0,0,0,1
6.334268625,0,1,0,0,0,0,1
6.334768625,1,1,0,0,0,0,1
6.335268688,0,1,0,0,0,0,1
6.335768687,1,1,0,0,0,0,1
6.336268750,0,1,0,0,0,0,1
6.336768750,1,1,0,0,0,0,1
6.337268812,0,1,0,0,0,0,1
6.337768813,1,1,0,0,0,0,1
6.338268812,0,1,0,0,0,0,1
6.338768875,1,1,0,0,0,0,1
6.339268875,0,1,0,0,0,0,1
6.339768937,1,1,0,0,0,0,1
6.340268938,0,1,0,0,0,0,1
6.340769000,1,1,0,0,0,0,1
6.341269000,0,1,0,0,0,0,1
6.341769000,1,1,0,0,0,0,1
6.342269062,0,1,0,0,0,0,1
6.342769063,1,1,0,0,0,0,1
6.343269125,0,1,0,0,0,0,1
6.343769125,1,1,0,0,0,0,1
6.344269125,0,1,0,0,0,0,1
6.344769187,1,1,0,0,0,0,1
6.345269187,0,1,0,0,0,0,1
6.345769250,1,1,0,0,0,0,1
6.346269250,0,1,0,0,0,0,1
6.346769313,1,1,0,0,0,0,1
6.347269312,0,1,0,0,0,0,1
6.347769312,1,1,0,0,0,0,1
6.348269375,0,1,0,0,0,0,1
6.348769375,1,1,0,0,0,0,1
6.349269438,0,1,0,0,0,0,1
6.349769438,1,1,0,0,0,0,1
6.350269500,0,1,0,0,0,0,1
6.350769500,1,1,0,0,0,0,1
6.351269500,0,1,0,0,0,0,1
6.351769563,1,1,0,0,0,0,1
6.352269563,0,1,0,0,0,0,1
6.352769625,1,1,0,0,0,0,1
6.353269625,0,1,0,0,0,0,1
6.353769687,1,1,0,0,0,0,1
6.354269688,0,1,0,0,0,0,1
6.354769688,1,1,0,0,0,0,1
6.355269750,0,1,0,0,0,0,1
6.355769750,1,1,0,0,0,0,1
6.356269812,0,1,0,0,0,0,1
6.356769812,1,1,0,0,0,0,1
6.357269813,0,1,0,0,0,0,1
6.357769875,1,1,0,0,0,0,1
6.358269875,0,1,0,0,0,0,1
6.358769937,1,1,0,0,0,0,1
6.359269937,0,1,0,0,0,0,1
6.359770000,1,1,0,0,0,0,1
6.360270000,0,1,0,0,0,0,1
6.360770000,1,1,0,0,0,0,1
6.361270063,0,1,0,0,0,0,1
6.361770062,1,1,0,0,0,0,1
6.362270125,0,1,0,0,0,0,1
6.362770125,1,1,0,0,0,0,1
6.363270188,0,1,0,0,0,0,1
6.363770188,1,1,0,0,0,0,1
6.364270187,0,1,0,0,0,0,1
6.364770250,1,1,0,0,0,0,1
6.365270250,0,1,0,0,0,0,1
6.365770312,1,1,0,0,0,0,1
6.366270313,0,1,0,0,0,0,1
6.366770375,1,1,0,0,0,0,1
6.367270375,0,1,0,0,0,0,1
6.367770375,1,1,0,0,0,0,1
6.368270437,0,1,0,0,0,0,1
6.368770438,1,1,0,0,0,0,1
6.369270500,0,1,0,0,0,0,1
6.369770500,1,1,0,0,0,0,1
6.370270563,0,1,0,0,0,0,1
6.370770562,1,1,0,0,0,0,1
6.371270563,0,1,0,0,0,0,1
6.371770625,1,1,0,0,0,0,1
6.372270625,0,1,0,0,0,0,1
6.372770688,1,1,0,0,0,0,1
6.373270687,0,1,0,0,0,0,1
6.373770750,1,1,0,0,0,0,1
6.374270750,0,1,0,0,0,0,1
6.374770750,1,1,0,0,0,0,1
6.375270813,0,1,0,0,0,0,1
6.375770812,1,1,0,0,0,0,1
6.376270875,0,1,0,0,0,0,1
6.376770875,1,1,0,0,0,0,1
6.377270875,0,1,0,0,0,0,1
6.377770938,1,1,0,0,0,0,1
6.378270937,0,1,0,0,0,0,1
6.378771000,1,1,0,0,0,0,1
6.379271000,0,1,0,0,0,0,1
6.379771062,1,1,0,0,0,0,1
6.380271063,0,1,0,0,0,0,1
6.380771063,1,1,0,0,0,0,1
6.381271125,0,1,0,0,0,0,1
6.381771125,1,1,0,0,0,0,1
6.382271187,0,1,0,0,0,0,1
6.382771188,1,1,0,0,0,0,1
6.383271250,0,1,0,0,0,0,1
6.383771250,1,1,0,0,0,0,1
6.384271250,0,1,0,0,0,0,1
6.384771312,1,1,0,0,0,0,1
6.385271313,0,1,0,0,0,0,1
6.385771375,1,1,0,0,0,0,1
6.386271375,0,1,0,0,0,0,1
6.386771438,1,1,0,0,0,0,1
6.387271437,0,1,0,0,0,0,1
6.387771437,1,1,0,0,0,0,1
6.388271500,0,1,0,0,0,0,1
6.388771500,1,1,0,0,0,0,1
6.389271563,0,1,0,0,0,0,1
6.389771563,1,1,0,0,0,0,1
6.390271562,0,1,0,0,0,0,1
6.390771625,1,1,0,0,0,0,1
6.391271625,0,1,0,0,0,0,1
6.391771688,1,1,0,0,0,0,1
6.392271688,0,1,0,0,0,0,1
6.392771750,1,1,0,0,0,0,1
6.393271750,0,1,0,0,0,0,1
6.393771750,1,1,0,0,0,0,1
6.394271813,0,1,0,0,0,0,1
6.394771813,1,1,0,0,0,0,1
6.395271875,0,1,0,0,0,0,1
6.395771875,1,1,0,0,0,0,1
6.396271937,0,1,0,0,0,0,1
6.396771937,1,1,0,0,0,0,1
6.397271938,0,1,0,0,0,0,1
6.397772000,1,1,0,0,0,0,1
6.398272000,0,1,0,0,0,0,1
6.398772062,1,1,0,0,0,0,1
6.399272062,0,1,0,0,0,0,1
6.399772125,1,1,0,0,0,0,1
6.400272125,0,1,0,0,0,0,1
6.400772125,1,1,0,0,0,0,1
6.401272188,0,1,0,0,0,0,1
6.401772187,1,1,0,0,0,0,1
6.402272250,0,1,0,0,0,0,1
6.402772250,1,1,0,0,0,0,1
6.403272313,0,1,0,0,0,0,1
6.403772313,1,1,0,0,0,0,1
6.404272312,0,1,0,0,0,0,1
6.404772375,1,1,0,0,0,0,1
6.405272375,0,1,0,0,0,0,1
6.405772437,1,1,0,0,0,0,1
6.406272438,0,1,0,0,0,0,1
6.406772500,1,1,0,0,0,0,1
6.407272500,0,1,0,0,0,0,1
6.407772500,1,1,0,0,0,0,1
6.408272562,0,1,0,0,0,0,1
6.408772563,1,1,0,0,0,0,1
6.409272625,0,1,0,0,0,0,1
6.409772625,1,1,0,0,0,0,1
6.410272625,0,1,0,0,0,0,1
6.410772687,1,1,0,0,0,0,1
6.411272688,0,1,0,0,0,0,1
6.411772750,1,1,0,0,0,0,1
6.412272750,0,1,0,0,0,0,1
6.412772813,1,1,0,0,0,0,1
6.413272812,0,1,0,0,0,0,1
6.413772813,1,1,0,0,0,0,1
6.414272875,0,1,0,0,0,0,1
6.414772875,1,1,0,0,0,0,1
6.415272938,0,1,0,0,0,0,1
6.415772937,1,1,0,0,0,0,1
6.416273000,0,1,0,0,0,0,1
6.416773000,1,1,0,0,0,0,1
6.417273000,0,1,0,0,0,0,1
6.417773063,1,1,0,0,0,0,1
6.418273062,0,1,0,0,0,0,1
6.418773125,1,1,0,0,0,0,1
6.419273125,0,1,0,0,0,0,1
6.419773187,1,1,0,0,0,0,1
6.420273188,0,1,0,0,0,0,1
6.420773188,1,1,0,0,0,0,1
6.421273250,0,1,0,0,0,0,1
6.421773250,1,1,0,0,0,0,1
6.422273312,0,1,0,0,0,0,1
6.422773313,1,1,0,0,0,0,1
6.423273375,0,1,0,0,0,0,1
6.423773375,1,1,0,0,0,0,1
6.424273375,0,1,0,0,0,0,1
6.424773437,1,1,0,0,0,0,1
6.425273437,0,1,0,0,0,0,1
6.425773500,1,1,0,0,0,0,1
6.426273500,0,1,0,0,0,0,1
6.426773500,1,1,0,0,0,0,1
6.427273562,0,1,0,0,0,0,1
6.427773562,1,1,0,0,0,0,1
6.428273625,0,1,0,0,0,0,1
6.428773625,1,1,0,0,0,0,1
6.429273688,0,1,0,0,0,0,1
6.429773688,1,1,0,0,0,0,1
6.430273687,0,1,0,0,0,0,1
6.430773750,1,1,0,0,0,0,1
6.431273750,0,1,0,0,0,0,1
6.431773813,1,1,0,0,0,0,1
6.432273812,0,1,0,0,0,0,1
6.432773875,1,1,0,0,0,0,1
6.433273875,0,1,0,0,0,0,1
6.433773875,1,1,0,0,0,0,1
6.434273938,0,1,0,0,0,0,1
6.434773938,1,1,0,0,0,0,1
6.435274000,0,1,0,0,0,0,1
6.435774000,1,1,0,0,0,0,1
6.436274062,0,1,0,0,0,0,1
6.436774062,1,1,0,0,0,0,1
6.437274063,0,1,0,0,0,0,1
6.437774125,1,1,0,0,0,0,1
6.438274125,0,1,0,0,0,0,1
6.438774187,1,1,0,0,0,0,1
6.439274187,0,1,0,0,0,0,1
6.439774250,1,1,0,0,0,0,1
6.440274250,0,1,0,0,0,0,1
6.440774250,1,1,0,0,0,0,1
6.441274313,0,1,0,0,0,0,1
6.441774312,1,1,0,0,0,0,1
6.442274375,0,1,0,0,0,0,1
6.442774375,1,1,0,0,0,0,1
6.443274375,0,1,0,0,0,0,1
6.443774438,1,1,0,0,0,0,1
6.444274437,0,1,0,0,0,0,1
6.444774500,1,1,0,0,0,0,1
6.445274500,0,1,0,0,0,0,1
6.445774562,1,1,0,0,0,0,1
6.446274563,0,1,0,0,0,0,1
6.446774562,1,1,0,0,0,0,1
6.447274625,0,1,0,0,0,0,1
6.447774625,1,1,0,0,0,0,1
6.448274687,0,1,0,0,0,0,1
6.448774688,1,1,0,0,0,0,1
6.449274750,0,1,0,0,0,0,1
6.449774750,1,1,0,0,0,0,1
6.450274750,0,1,0,0,0,0,1
6.450774812,1,1,0,0,0,0,1
6.451274813,0,1,0,0,0,0,1
6.451774875,1,1,0,0,0,0,1
6.452274875,0,1,0,0,0,0,1
6.452774938,1,1,0,0,0,0,1
6.453274937,0,1,0,0,0,0,1
6.453774938,1,1,0,0,0,0,1
6.454275000,0,1,0,0,0,0,1
6.454775000,1,1,0,0,0,0,1
6.455275063,0,1,0,0,0,0,1
6.455775062,1,1,0,0,0,0,1
6.456275125,0,1,0,0,0,0,1
6.456775125,1,1,0,0,0,0,1
6.457275125,0,1,0,0,0,0,1
6.457775188,1,1,0,0,0,0,1
6.458275187,0,1,0,0,0,0,1
6.458775250,1,1,0,0,0,0,1
6.459275250,0,1,0,0,0,0,1
6.459775312,1,1,0,0,0,0,1
6.460275313,0,1,0,0,0,0,1
6.460775313,1,1,0,0,0,0,1
6.461275375,0,1,0,0,0,0,1
6.461775375,1,1,0,0,0,0,1
6.462275437,0,1,0,0,0,0,1
6.462775438,1,1,0,0,0,0,1
6.463275438,0,1,0,0,0,0,1
6.463775500,1,1,0,0,0,0,1
6.464275500,0,1,0,0,0,0,1
6.464775562,1,1,0,0,0,0,1
6.465275562,0,1,0,0,0,0,1
6.465775625,1,1,0,0,0,0,1
6.466275625,0,1,0,0,0,0,1
6.466775625,1,1,0,0,0,0,1
6.467275687,0,1,0,0,0,0,1
6.467775687,1,1,0,0,0,0,1
6.468275750,0,1,0,0,0,0,1
6.468775750,1,1,0,0,0,0,1
6.469275813,0,1,0,0,0,0,1
6.469775813,1,1,0,0,0,0,1
6.470275812,0,1,0,0,0,0,1
6.470775875,1,1,0,0,0,0,1
6.471275875,0,1,0,0,0,0,1
6.471775938,1,1,0,0,0,0,1
6.472275938,0,1,0,0,0,0,1
6.472776000,1,1,0,0,0,0,1
6.473276000,0,1,0,0,0,0,1
6.473776000,1,1,0,0,0,0,1
6.474276063,0,1,0,0,0,0,1
6.474776063,1,1,0,0,0,0,1
6.475276125,0,1,0,0,0,0,1
6.475776125,1,1,0,0,0,0,1
6.476276125,0,1,0,0,0,0,1
6.476776187,1,1,0,0,0,0,1
6.477276188,0,1,0,0,0,0,1
6.477776250,1,1,0,0,0,0,1
6.478276250,0,1,0,0,0,0,1
6.478776312,1,1,0,0,0,0,1
6.479276312,0,1,0,0,0,0,1
6.479776313,1,1,0,0,0,0,1
6.480276375,0,1,0,0,0,0,1
6.480776375,1,1,0,0,0,0,1
6.481276438,0,1,0,0,0,0,1
6.481776437,1,1,0,0,0,0,1
6.482276500,0,1,0,0,0,0,1
6.482776500,1,1,0,0,0,0,1
6.483276500,0,1,0,0,0,0,1
6.483776563,1,1,0,0,0,0,1
6.484276562,0,1,0,0,0,0,1
6.484776625,1,1,0,0,0,0,1
6.485276625,0,1,0,0,0,0,1
6.485776687,1,1,0,0,0,0,1
6.486276688,0,1,0,0,0,0,1
6.486776687,1,1,0,0,0,0,1
6.487276750,0,1,0,0,0,0,1
6.487776750,1,1,0,0,0,0,1
6.488276812,0,1,0,0,0,0,1
6.488776813,1,1,0,0,0,0,1
6.489276875,0,1,0,0,0,0,1
6.489776875,1,1,0,0,0,0,1
6.490276875,0,1,0,0,0,0,1
6.490776937,1,1,0,0,0,0,1
6.491276938,0,1,0,0,0,0,1
6.491777000,1,1,0,0,0,0,1
6.492277000,0,1,0,0,0,0,1
6.492777063,1,1,0,0,0,0,1
6.493277062,0,1,0,0,0,0,1
6.493777063,1,1,0,0,0,0,1
6.494277125,0,1,0,0,0,0,1
6.494777125,1,1,0,0,0,0,1
6.495277188,0,1,0,0,0,0,1
6.495777187,1,1,0,0,0,0,1
6.496277187,0,1,0,0,0,0,1
6.496777250,1,1,0,0,0,0,1
6.497277250,0,1,0,0,0,0,1
6.497777313,1,1,0,0,0,0,1
6.498277312,0,1,0,0,0,0,1
6.498777375,1,1,0,0,0,0,1
6.499277375,0,1,0,0,0,0,1
6.499777375,1,1,0,0,0,0,1
6.500277438,0,1,0,0,0,0,1
6.500777438,1,1,0,0,0,0,1
6.501277500,0,1,0,0,0,0,1
6.501777500,1,1,0,0,0,0,1
6.502277562,0,1,0,0,0,0,1
6.502777563,1,1,0,0,0,0,1
6.503277563,0,1,0,0,0,0,1
6.503777625,1,1,0,0,0,0,1
6.504277625,0,1,0,0,0,0,1
6.504777687,1,1,0,0,0,0,1
6.505277687,0,1,0,0,0,0,1
6.505777750,1,1,0,0,0,0,1
6.506277750,0,1,0,0,0,0,1
6.506777750,1,1,0,0,0,0,1
6.507277812,0,1,0,0,0,0,1
6.507777812,1,1,0,0,0,0,1
6.508277875,0,1,0,0,0,0,1
6.508777875,1,1,0,0,0,0,1
6.509277938,0,1,0,0,0,0,1
6.509777938,1,1,0,0,0,0,1
6.510277937,0,1,0,0,0,0,1
6.510778000,1,1,0,0,0,0,1
6.511278000,0,1,0,0,0,0,1
6.511778063,1,1,0,0,0,0,1
6.512278063,0,1,0,0,0,0,1
6.512778125,1,1,0,0,0,0,1
6.513278125,0,1,0,0,0,0,1
6.513778125,1,1,0,0,0,0,1
6.514278188,0,1,0,0,0,0,1
6.514778188,1,1,0,0,0,0,1
6.515278250,0,1,0,0,0,0,1
6.515778250,1,1,0,0,0,0,1
6.516278250,0,1,0,0,0,0,1
6.516778312,1,1,0,0,0,0,1
6.517278313,0,1,0,0,0,0,1
6.517778375,1,1,0,0,0,0,1
6.518278375,0,1,0,0,0,0,1
6.518778437,1,1,0,0,0,0,1
6.519278437,0,1,0,0,0,0,1
6.519778438,1,1,0,0,0,0,1
6.520278500,0,1,0,0,0,0,1
6.520778500,1,1,0,0,0,0,1
6.521278563,0,1,0,0,0,0,1
6.521778562,1,1,0,0,0,0,1
6.522278625,0,1,0,0,0,0,1
6.522778625,1,1,0,0,0,0,1
6.523278625,0,1,0,0,0,0,1
6.523778688,1,1,0,0,0,0,1
6.524278687,0,1,0,0,0,0,1
6.524778750,1,1,0,0,0,0,1
6.525278750,0,1,0,0,0,0,1
6.525778812,1,1,0,0,0,0,1
6.526278813,0,1,0,0,0,0,1
6.526778812,1,1,0,0,0,0,1
6.527278875,0,1,0,0,0,0,1
6.527778875,1,1,0,0,0,0,1
6.528278937,0,1,0,0,0,0,1
6.528778938,1,1,0,0,0,0,1
6.529278937,0,1,0,0,0,0,1
6.529779000,1,1,0,0,0,0,1
6.530279000,0,1,0,0,0,0,1
6.530779062,1,1,0,0,0,0,1
6.531279063,0,1,0,0,0,0,1
6.531779125,1,1,0,0,0,0,1
6.532279125,0,1,0,0,0,0,1
6.532779125,1,1,0,0,0,0,1
6.533279188,0,1,0,0,0,0,1
6.533779188,1,1,0,0,0,0,1
6.534279250,0,1,0,0,0,0,1
6.534779250,1,1,0,0,0,0,1
6.535279313,0,1,0,0,0,0,1
6.535779312,1,1,0,0,0,0,1
6.536279312,0,1,0,0,0,0,1
6.536779375,1,1,0,0,0,0,1
6.537279375,0,1,0,0,0,0,1
6.537779438,1,1,0,0,0,0,1
6.538279437,0,1,0,0,0,0,1
6.538779500,1,1,0,0,0,0,1
6.539279500,0,1,0,0,0,0,1
6.539779500,1,1,0,0,0,0,1
6.540279563,0,1,0,0,0,0,1
6.540779563,1,1,0,0,0,0,1
6.541279625,0,1,0,0,0,0,1
6.541779625,1,1,0,0,0,0,1
6.542279687,0,1,0,0,0,0,1
6.542779688,1,1,0,0,0,0,1
6.543279688,0,1,0,0,0,0,1
6.543779750,1,1,0,0,0,0,1
6.544279750,0,1,0,0,0,0,1
6.544779812,1,1,0,0,0,0,1
6.545279812,0,1,0,0,0,0,1
6.545779875,1,1,0,0,0,0,1
6.546279875,0,1,0,0,0,0,1
6.546779875,1,1,0,0,0,0,1
6.547279937,0,1,0,0,0,0,1
6.547779937,1,1,0,0,0,0,1
6.548280000,0,1,0,0,0,0,1
6.548780000,1,1,0,0,0,0,1
6.549280000,0,1,0,0,0,0,1
6.549780062,1,1,0,0,0,0,1
6.550280062,0,1,0,0,0,0,1
6.550780125,1,1,0,0,0,0,1
6.551280125,0,1,0,0,0,0,1
6.551780188,1,1,0,0,0,0,1
6.552280188,0,1,0,0,0,0,1
6.552780187,1,1,0,0,0,0,1
6.553280250,0,1,0,0,0,0,1
6.553780250,1,1,0,0,0,0,1
6.554280313,0,1,0,0,0,0,1
6.554780313,1,1,0,0,0,0,1
6.555280375,0,1,0,0,0,0,1
6.555780375,1,1,0,0,0,0,1
6.556280375,0,1,0,0,0,0,1
6.556780437,1,1,0,0,0,0,1
6.557280438,0,1,0,0,0,0,1
6.557780500,1,1,0,0,0,0,1
6.558280500,0,1,0,0,0,0,1
6.558780562,1,1,0,0,0,0,1
6.559280562,0,1,0,0,0,0,1
6.559780563,1,1,0,0,0,0,1
6.560280625,0,1,0,0,0,0,1
6.560780625,1,1,0,0,0,0,1
6.561280688,0,1,0,0,0,0,1
6.561780687,1,1,0,0,0,0,1
6.562280688,0,1,0,0,0,0,1
6.562780750,1,1,0,0,0,0,1
6.563280750,0,1,0,0,0,0,1
6.563780813,1,1,0,0,0,0,1
6.564280812,0,1,0,0,0,0,1
6.564780875,1,1,0,0,0,0,1
6.565280875,0,1,0,0,0,0,1
6.565780875,1,1,0,0,0,0,1
6.566280938,0,1,0,0,0,0,1
6.566780937,1,1,0,0,0,0,1
6.567281000,0,1,0,0,0,0,1
6.567781000,1,1,0,0,0,0,1
6.568281062,0,1,0,0,0,0,1
6.568781063,1,1,0,0,0,0,1
6.569281062,0,1,0,0,0,0,1
6.569781125,1,1,0,0,0,0,1
6.570281125,0,1,0,0,0,0,1
6.570781187,1,1,0,0,0,0,1
6.571281188,0,1,0,0,0,0,1
6.571781250,1,1,0,0,0,0,1
6.572281250,0,1,0,0,0,0,1
6.572781250,1,1,0,0,0,0,1
6.573281312,0,1,0,0,0,0,1
6.573781313,1,1,0,0,0,0,1
6.574281375,0,1,0,0,0,0,1
6.574781375,1,1,0,0,0,0,1
6.575281438,0,1,0,0,0,0,1
6.575781437,1,1,0,0,0,0,1
6.576281437,0,1,0,0,0,0,1
6.576781500,1,1,0,0,0,0,1
6.577281500,0,1,0,0,0,0,1
6.577781563,1,1,0,0,0,0,1
6.578281562,0,1,0,0,0,0,1
6.578781625,1,1,0,0,0,0,1
6.579281625,0,1,0,0,0,0,1
6.579781625,1,1,0,0,0,0,1
6.580281687,0,1,0,0,0,0,1
6.580781688,1,1,0,0,0,0,1
6.581281750,0,1,0,0,0,0,1
6.581781750,1,1,0,0,0,0,1
6.582281750,0,1,0,0,0,0,1
6.582781813,1,1,0,0,0,0,1
6.583281813,0,1,0,0,0,0,1
6.583781875,1,1,0,0,0,0,1
6.584281875,0,1,0,0,0,0,1
6.584781937,1,1,0,0,0,0,1
6.585281937,0,1,0,0,0,0,1
6.585781938,1,1,0,0,0,0,1
6.586282000,0,1,0,0,0,0,1
6.586782000,1,1,0,0,0,0,1
6.587282062,0,1,0,0,0,0,1
6.587782062,1,1,0,0,0,0,1
6.588282125,0,1,0,0,0,0,1
6.588782125,1,1,0,0,0,0,1
6.589282125,0,1,0,0,0,0,1
6.589782187,1,1,0,0,0,0,1
6.590282187,0,1,0,0,0,0,1
6.590782250,1,1,0,0,0,0,1
6.591282250,0,1,0,0,0,0,1
6.591782313,1,1,0,0,0,0,1
6.592282313,0,1,0,0,0,0,1
6.592782312,1,1,0,0,0,0,1
6.593282375,0,1,0,0,0,0,1
6.593782375,1,1,0,0,0,0,1
6.594282438,0,1,0,0,0,0,1
6.594782438,1,1,0,0,0,0,1
6.595282437,0,1,0,0,0,0,1
6.595782500,1,1,0,0,0,0,1
6.596282500,0,1,0,0,0,0,1
6.596782562,1,1,0,0,0,0,1
6.597282563,0,1,0,0,0,0,1
6.597782625,1,1,0,0,0,0,1
6.598282625,0,1,0,0,0,0,1
6.598782625,1,1,0,0,0,0,1
6.599282687,0,1,0,0,0,0,1
6.599782688,1,1,0,0,0,0,1
6.600282750,0,1,0,0,0,0,1
6.600782750,1,1,0,0,0,0,1
6.601282813,0,1,0,0,0,0,1
6.601782812,1,1,0,0,0,0,1
6.602282813,0,1,0,0,0,0,1
6.602782875,1,1,0,0,0,0,1
6.603282875,0,1,0,0,0,0,1
6.603782938,1,1,0,0,0,0,1
6.604282937,0,1,0,0,0,0,1
6.604783000,1,1,0,0,0,0,1
6.605283000,0,1,0,0,0,0,1
6.605783000,1,1,0,0,0,0,1
6.606283063,0,1,0,0,0,0,1
6.606783062,1,1,0,0,0,0,1
6.607283125,0,1,0,0,0,0,1
6.607783125,1,1,0,0,0,0,1
6.608283187,0,1,0,0,0,0,1
6.608783188,1,1,0,0,0,0,1
6.609283187,0,1,0,0,0,0,1
6.609783250,1,1,0,0,0,0,1
6.610283250,0,1,0,0,0,0,1
6.610783312,1,1,0,0,0,0,1
6.611283313,0,1,0,0,0,0,1
6.611783375,1,1,0,0,0,0,1
6.612283375,0,1,0,0,0,0,1
6.612783375,1,1,0,0,0,0,1
6.613283437,0,1,0,0,0,0,1
6.613783438,1,1,0,0,0,0,1
6.614283500,0,1,0,0,0,0,1
6.614783500,1,1,0,0,0,0,1
6.615283500,0,1,0,0,0,0,1
6.615783562,1,1,0,0,0,0,1
6.616283562,0,1,0,0,0,0,1
6.616783625,1,1,0,0,0,0,1
6.617283625,0,1,0,0,0,0,1
6.617783688,1,1,0,0,0,0,1
6.618283687,0,1,0,0,0,0,1
6.618783687,1,1,0,0,0,0,1
6.619283750,0,1,0,0,0,0,1
6.619783750,1,1,0,0,0,0,1
6.620283813,0,1,0,0,0,0,1
6.620783813,1,1,0,0,0,0,1
6.621283875,0,1,0,0,0,0,1
6.621783875,1,1,0,0,0,0,1
6.622283875,0,1,0,0,0,0,1
6.622783938,1,1,0,0,0,0,1
6.623283938,0,1,0,0,0,0,1
6.623784000,1,1,0,0,0,0,1
6.624284000,0,1,0,0,0,0,1
6.624784062,1,1,0,0,0,0,1
6.625284062,0,1,0,0,0,0,1
6.625784063,1,1,0,0,0,0,1
6.626284125,0,1,0,0,0,0,1
6.626784125,1,1,0,0,0,0,1
6.627284188,0,1,0,0,0,0,1
6.627784187,1,1,0,0,0,0,1
6.628284250,0,1,0,0,0,0,1
6.628784250,1,1,0,0,0,0,1
6.629284250,0,1,0,0,0,0,1
6.629784312,1,1,0,0,0,0,1
6.630284312,0,1,0,0,0,0,1
6.630784375,1,1,0,0,0,0,1
6.631284375,0,1,0,0,0,0,1
6.631784438,1,1,0,0,0,0,1
6.632284438,0,1,0,0,0,0,1
6.632784437,1,1,0,0,0,0,1
6.633284500,0,1,0,0,0,0,1
6.633784500,1,1,0,0,0,0,1
6.634284563,0,1,0,0,0,0,1
6.634784563,1,1,0,0,0,0,1
6.635284562,0,1,0,0,0,0,1
6.635784625,1,1,0,0,0,0,1
6.636284625,0,1,0,0,0,0,1
6.636784687,1,1,0,0,0,0,1
6.637284688,0,1,0,0,0,0,1
6.637784750,1,1,0,0,0,0,1
6.638284750,0,1,0,0,0,0,1
6.638784750,1,1,0,0,0,0,1
6.639284812,0,1,0,0,0,0,1
6.639784813,1,1,0,0,0,0,1
6.640284875,0,1,0,0,0,0,1
6.640784875,1,1,0,0,0,0,1
6.641284938,0,1,0,0,0,0,1
6.641784937,1,1,0,0,0,0,1
6.642284938,0,1,0,0,0,0,1
6.642785000,1,1,0,0,0,0,1
6.643285000,0,1,0,0,0,0,1
6.643785063,1,1,0,0,0,0,1
6.644285062,0,1,0,0,0,0,1
6.644785125,1,1,0,0,0,0,1
6.645285125,0,1,0,0,0,0,1
6.645785125,1,1,0,0,0,0,1
6.646285188,0,1,0,0,0,0,1
6.646785187,1,1,0,0,0,0,1
6.647285250,0,1,0,0,0,0,1
6.647785250,1,1,0,0,0,0,1
6.648285250,0,1,0,0,0,0,1
6.648785313,1,1,0,0,0,0,1
6.649285312,0,1,0,0,0,0,1
6.649785375,1,1,0,0,0,0,1
6.650285375,0,1,0,0,0,0,1
6.650785437,1,1,0,0,0,0,1
6.651285438,0,1,0,0,0,0,1
6.651785438,1,1,0,0,0,0,1
6.652285500,0,1,0,0,0,0,1
6.652785500,1,1,0,0,0,0,1
6.653285562,0,1,0,0,0,0,1
6.653785563,1,1,0,0,0,0,1
6.654285625,0,1,0,0,0,0,1
6.654785625,1,1,0,0,0,0,1
6.655285625,0,1,0,0,0,0,1
6.655785687,1,1,0,0,0,0,1
6.656285687,0,1,0,0,0,0,1
6.656785750,1,1,0,0,0,0,1
6.657285750,0,1,0,0,0,0,1
6.657785813,1,1,0,0,0,0,1
6.658285812,0,1,0,0,0,0,1
6.658785812,1,1,0,0,0,0,1
6.659285875,0,1,0,0,0,0,1
6.659785875,1,1,0,0,0,0,1
6.660285938,0,1,0,0,0,0,1
6.660785938,1,1,0,0,0,0,1
6.661286000,0,1,0,0,0,0,1
6.661786000,1,1,0,0,0,0,1
6.662286000,0,1,0,0,0,0,1
6.662786063,1,1,0,0,0,0,1
6.663286063,0,1,0,0,0,0,1
6.663786125,1,1,0,0,0,0,1
6.664286125,0,1,0,0,0,0,1
6.664786187,1,1,0,0,0,0,1
6.665286187,0,1,0,0,0,0,1
6.665786188,1,1,0,0,0,0,1
6.666286250,0,1,0,0,0,0,1
6.666786250,1,1,0,0,0,0,1
6.667286312,0,1,0,0,0,0,1
6.667786312,1,1,0,0,0,0,1
6.668286313,0,1,0,0,0,0,1
6.668786375,1,1,0,0,0,0,1
6.669286375,0,1,0,0,0,0,1
6.669786437,1,1,0,0,0,0,1
6.670286437,0,1,0,0,0,0,1
6.670786500,1,1,0,0,0,0,1
6.671286500,0,1,0,0,0,0,1
6.671786500,1,1,0,0,0,0,1
6.672286563,0,1,0,0,0,0,1
6.672786562,1,1,0,0,0,0,1
6.673286625,0,1,0,0,0,0,1
6.673786625,1,1,0,0,0,0,1
6.674286687,0,1,0,0,0,0,1
6.674786688,1,1,0,0,0,0,1
6.675286687,0,1,0,0,0,0,1
6.675786750,1,1,0,0,0,0,1
6.676286750,0,1,0,0,0,0,1
